ambient_temperature,Re,Rct,SOH
24.0,0.6467797593220339,0.1383051830508475,70.42143190347744
24.0,0.6467797627118644,0.138305186440678,70.4214302587097
24.062,0.6694737859649124,0.14315799649122812,68.0342647203087
24.062,0.6814286767857143,0.1457143910714286,66.8406803481566
24.062,0.6360000983333334,0.13600009833333337,71.61501465873921
24.062,0.647457727118644,0.13898315084745766,70.09406525143933
24.062,0.647457727118644,0.13898315084745766,70.09406525143933
24.062,0.6366667650000001,0.13666676500000005,71.282100255701
24.0,0.6579311379310344,0.14068975862068966,69.22784669500275
24.0,0.6360000983333334,0.13600009833333337,71.61501465873921
24.0,0.6161291258064516,0.13225815806451618,73.65817112010242
24.062,0.6360001000000001,0.13600010000000004,71.61501382241663
24.062,0.625573868852459,0.13377059016393444,72.80859738612358
24.062,0.6814286732142857,0.14571438750000004,66.84068190929212
24.062,0.6694737859649124,0.14315799649122812,68.0342647203087
24.0,0.6154839693548387,0.13161300161290324,74.00218008563057
24.0,0.6467797610169491,0.13830518474576275,70.42143108109356
24.0,0.6154839677419355,0.13161300000000004,74.00218094983053
23.937,0.6467797610169491,0.13830518474576275,70.42143108109356
23.937,0.6701755456140351,0.1438597561403509,67.71799366920474
23.875,0.6366667616666667,0.13666676166666672,71.2821019122392
23.875,0.6360001000000001,0.13600010000000004,71.61501382241663
23.937,0.6262296032786885,0.134426324590164,72.47013610203625
23.937,0.6255738672131147,0.1337705885245902,72.80859823638485
23.937,0.6467797644067796,0.13830518813559323,70.42142943632587
23.937,0.647457727118644,0.13898315084745766,70.09406525143933
23.937,0.6474577220338983,0.13898314576271192,70.09406769483319
24.0,0.6360000966666667,0.1360000966666667,71.6150154950618
24.0,0.6366667616666667,0.13666676166666672,71.2821019122392
24.0,0.6467797661016949,0.1383051898305085,70.42142861394204
24.0,0.6579311379310344,0.14068975862068966,69.22784669500275
24.0,0.6586207931034482,0.14137941379310345,68.90602944651755
24.0,0.6461018,0.13762722372881356,70.75198546280066
24.062,0.6154839677419355,0.13161300000000004,74.00218094983053
24.0,0.6586207913793103,0.14137941206896554,68.90603024717764
24.0,0.625573868852459,0.13377059016393444,72.80859738612358
24.0,0.6694737859649124,0.14315799649122812,68.0342647203087
23.937,0.6579311344827586,0.14068975517241383,69.22784831189307
24.0,0.6701755438596492,0.14385975438596493,67.71799445606035
23.937,0.6366667666666667,0.1366667666666667,71.28209942743194
24.0,0.6360000966666667,0.1360000966666667,71.6150154950618
24.0,0.6360000983333334,0.13600009833333337,71.61501465873921
24.062,0.6467797627118644,0.138305186440678,70.4214302587097
24.062,0.6360001033333333,0.13600010333333334,71.61501214977157
24.062,0.6360000983333334,0.13600009833333337,71.61501465873921
24.062,0.6579311396551724,0.14068976034482758,69.22784588655763
24.062,0.6360000966666667,0.1360000966666667,71.6150154950618
24.125,0.6262296081967212,0.13442632950819672,72.47013357581562
24.125,0.6474577288135593,0.1389831525423729,70.09406443697475
24.125,0.6467797593220339,0.1383051830508475,70.42143190347744
24.062,0.6586207948275862,0.1413794155172414,68.90602864585745
24.062,0.625573868852459,0.13377059016393444,72.80859738612358
24.125,0.6262296049180328,0.13442632622950823,72.47013525996269
24.187,0.6694737894736842,0.14315800000000004,68.0342631312958
24.062,0.6360001000000001,0.13600010000000004,71.61501382241663
24.062,0.6467797644067796,0.13830518813559323,70.42142943632587
24.0,0.6467797627118644,0.138305186440678,70.4214302587097
24.0,0.6366667666666667,0.1366667666666667,71.28209942743194
24.0,0.6579311344827586,0.14068975517241383,69.22784831189307
24.062,0.6360001016666667,0.13600010166666668,71.6150129860941
24.062,0.625573868852459,0.13377059016393444,72.80859738612358
24.062,0.6360001000000001,0.13600010000000004,71.61501382241663
24.062,0.6255738655737705,0.13377058688524593,72.80859908664617
24.062,0.6262296081967212,0.13442632950819672,72.47013357581562
24.062,0.6467797644067796,0.13830518813559323,70.42142943632587
24.062,0.6579311344827586,0.14068975517241383,69.22784831189307
24.0,0.6814286803571428,0.14571439464285715,66.84067878702116
24.062,0.6360000966666667,0.1360000966666667,71.6150154950618
24.125,0.6360000966666667,0.1360000966666667,71.6150154950618
24.125,0.6474577237288136,0.13898314745762716,70.09406688036854
24.125,0.6467797576271187,0.13830518135593226,70.42143272586132
24.125,0.6360000966666667,0.1360000966666667,71.6150154950618
24.125,0.6586207913793103,0.14137941206896554,68.90603024717764
24.125,0.6360001016666667,0.13600010166666668,71.6150129860941
24.125,0.6262296016393443,0.13442632295081972,72.47013694410987
24.125,0.6474577288135593,0.1389831525423729,70.09406443697475
24.125,0.6694737877192982,0.14315799824561407,68.03426392580225
24.187,0.6467797610169491,0.13830518474576275,70.42143108109356
24.187,0.6360000983333334,0.13600009833333337,71.61501465873921
24.125,0.6467797644067796,0.13830518813559323,70.42142943632587
24.125,0.5962500921875,0.12750009218750002,76.38934896932183
24.125,0.6360001000000001,0.13600010000000004,71.61501382241663
24.062,0.6467797627118644,0.138305186440678,70.4214302587097
24.062,0.6467797644067796,0.13830518813559323,70.42142943632587
24.062,0.647457727118644,0.13898315084745766,70.09406525143933
24.062,0.6586207948275862,0.1413794155172414,68.90602864585745
24.187,0.6255738639344263,0.13377058524590169,72.80859993690747
24.187,0.6255738704918032,0.1337705918032787,72.80859653586234
24.187,0.6474577254237288,0.13898314915254242,70.09406606590392
